Date,rain,snow,accum,temp,humidity,cloud,app_temperature
2017-03-15 21:00:00,0.0,0.0,0.0,16.74,0.72,0.06,16.74
2017-03-15 22:00:00,0.0,0.0,0.0,16.06,0.76,0.06,16.06
2017-03-15 23:00:00,0.0,0.0,0.0,16.48,0.73,0.0,16.48
2017-03-16 00:00:00,0.0,0.0,0.0,15.53,0.77,0.18,15.53
2017-03-16 01:00:00,0.0,0.0,0.0,14.98,0.78,0.05,14.98
2017-03-16 02:00:00,0.0,0.0,0.0,14.73,0.76,0.08,14.73
2017-03-16 03:00:00,0.0,0.0,0.0,14.43,0.77,0.07,14.43
2017-03-16 04:00:00,0.0,0.0,0.0,13.73,0.81,0.0,13.73
2017-03-16 05:00:00,0.0,0.0,0.0,13.56,0.8,0.08,13.56
2017-03-16 06:00:00,0.0,0.0,0.0,13.34,0.84,0.12,13.34
2017-03-16 07:00:00,0.0,0.0,0.0,13.48,0.84,0.0,13.48
2017-03-16 08:00:00,0.0,0.0,0.0,13.73,0.83,0.08,13.73
2017-03-16 09:00:00,0.0,0.0,0.0,13.53,0.84,0.0,13.53
2017-03-16 10:00:00,0.0,0.0,0.0,13.59,0.88,0.0,13.59
2017-03-16 11:00:00,0.0,0.0,0.0,13.57,0.88,0.0,13.57
2017-03-16 12:00:00,0.0,0.0,0.0,13.61,0.88,1.0,13.61
2017-03-16 13:00:00,0.0,0.0,0.0,13.7,0.88,0.0,13.7
2017-03-16 14:00:00,0.0,0.0,0.0,13.3,0.91,0.0,13.3
2017-03-16 15:00:00,0.0,0.0,0.0,13.94,0.88,0.0,13.94
2017-03-16 16:00:00,0.0,0.0,0.0,14.26,0.9,0.0,14.26
2017-03-16 17:00:00,0.0,0.0,0.0,14.69,0.86,0.0,14.69
2017-03-16 18:00:00,0.0,0.0,0.0,15.56,0.82,1.0,15.56
2017-03-16 19:00:00,0.0,0.0,0.0,16.74,0.79,0.31,16.74
2017-03-16 20:00:00,0.0,0.0,0.0,17.36,0.74,0.12,17.36
2017-03-16 21:00:00,0.0,0.0,0.0,18.03,0.71,0.06,18.03
2017-03-16 22:00:00,0.0,0.0,0.0,18.41,0.7,0.11,18.41
2017-03-16 23:00:00,0.0,0.0,0.0,19.03,0.61,0.11,19.03
2017-03-17 00:00:00,0.0,0.0,0.0,17.58,0.69,0.17,17.58
2017-03-17 01:00:00,0.0,0.0,0.0,17.02,0.67,0.05,17.02
2017-03-17 02:00:00,0.0,0.0,0.0,16.29,0.65,0.2,16.29
2017-03-17 03:00:00,0.0,0.0,0.0,14.3,0.66,0.23,14.3
2017-03-17 04:00:00,0.0,0.0,0.0,13.34,0.66,0.19,13.34
2017-03-17 05:00:00,0.0,0.0,0.0,13.04,0.66,0.12,13.04
2017-03-17 06:00:00,0.0,0.0,0.0,12.33,0.74,0.04,12.33
2017-03-17 07:00:00,0.0,0.0,0.0,12.15,0.77,0.07,12.15
2017-03-17 08:00:00,0.0,0.0,0.0,11.59,0.8,0.06,11.59
2017-03-17 09:00:00,0.0,0.0,0.0,10.96,0.8,0.04,10.96
2017-03-17 10:00:00,0.0,0.0,0.0,10.42,0.82,0.03,10.42
2017-03-17 11:00:00,0.0,0.0,0.0,10.02,0.83,0.0,10.02
2017-03-17 12:00:00,0.0,0.0,0.0,9.74,0.82,0.0,9.74
2017-03-17 13:00:00,0.0,0.0,0.0,9.44,0.81,0.0,9.44
2017-03-17 14:00:00,0.0,0.0,0.0,8.92,0.86,0.19,8.92
2017-03-17 15:00:00,0.0,0.0,0.0,9.57,0.86,0.22,9.57
2017-03-17 16:00:00,0.0,0.0,0.0,12.44,0.73,0.22,12.44
2017-03-17 17:00:00,0.0,0.0,0.0,14.44,0.74,0.22,14.44
2017-03-17 18:00:00,0.0,0.0,0.0,16.0,0.65,0.22,16.0
2017-03-17 19:00:00,0.0,0.0,0.0,17.18,0.62,0.22,17.18
2017-03-17 20:00:00,0.0,0.0,0.0,18.59,0.51,0.15,18.59
2017-03-17 21:00:00,0.0,0.0,0.0,20.56,0.44,0.22,20.56
2017-03-17 22:00:00,0.0,0.0,0.0,21.84,0.4,0.21,21.84
2017-03-17 23:00:00,0.0,0.0,0.0,22.53,0.43,0.2,22.53
2017-03-18 00:00:00,0.0,0.0,0.0,22.28,0.45,0.24,22.28
2017-03-18 01:00:00,0.0,0.0,0.0,21.14,0.44,0.06,21.14
2017-03-18 02:00:00,0.0,0.0,0.0,20.02,0.49,0.18,20.02
2017-03-18 03:00:00,0.0,0.0,0.0,17.59,0.63,0.21,17.59
2017-03-18 04:00:00,0.0,0.0,0.0,16.11,0.68,0.17,16.11
2017-03-18 05:00:00,0.0,0.0,0.0,15.82,0.61,0.09,15.82
2017-03-18 06:00:00,0.0,0.0,0.0,15.18,0.57,0.1,15.18
2017-03-18 07:00:00,0.0,0.0,0.0,14.36,0.62,0.1,14.36
2017-03-18 08:00:00,0.0,0.0,0.0,14.03,0.63,0.03,14.03
2017-03-18 09:00:00,0.0,0.0,0.0,13.57,0.66,0.0,13.57
2017-03-18 10:00:00,0.0,0.0,0.0,13.54,0.64,0.0,13.54
2017-03-18 11:00:00,0.0,0.0,0.0,12.95,0.65,0.04,12.95
2017-03-18 12:00:00,0.0,0.0,0.0,12.64,0.66,0.04,12.64
2017-03-18 13:00:00,0.0,0.0,0.0,12.54,0.68,0.04,12.54
2017-03-18 14:00:00,0.0,0.0,0.0,12.49,0.7,0.0,12.49
2017-03-18 15:00:00,0.0,0.0,0.0,12.27,0.71,0.0,12.27
2017-03-18 16:00:00,0.0,0.0,0.0,13.89,0.65,0.0,13.89
2017-03-18 17:00:00,0.0,0.0,0.0,14.69,0.65,0.05,14.69
2017-03-18 18:00:00,0.0,0.0,0.0,15.54,0.63,0.22,15.54
2017-03-18 19:00:00,0.0,0.0,0.0,15.95,0.6,0.0,15.95
2017-03-18 20:00:00,0.0,0.0,0.0,16.73,0.55,0.19,16.73
2017-03-18 21:00:00,0.0,0.0,0.0,17.44,0.57,0.13,17.44
2017-03-18 22:00:00,0.0,0.0,0.0,18.7,0.52,0.13,18.7
2017-03-18 23:00:00,0.0,0.0,0.0,19.49,0.4,0.22,19.49
2017-03-19 00:00:00,0.0,0.0,0.0,18.82,0.5,0.25,18.82
2017-03-19 01:00:00,0.0,0.0,0.0,18.36,0.53,0.12,18.36
2017-03-19 02:00:00,0.0,0.0,0.0,16.59,0.62,0.11,16.59
2017-03-19 03:00:00,0.0,0.0,0.0,15.35,0.73,0.08,15.35
2017-03-19 04:00:00,0.0,0.0,0.0,14.46,0.76,0.08,14.46
2017-03-19 05:00:00,0.0,0.0,0.0,13.82,0.78,0.1,13.82
2017-03-19 06:00:00,0.0,0.0,0.0,13.44,0.79,0.08,13.44
2017-03-19 07:00:00,0.0,0.0,0.0,13.03,0.85,0.05,13.03
2017-03-19 08:00:00,0.0,0.0,0.0,13.09,0.85,0.04,13.09
2017-03-19 09:00:00,0.0,0.0,0.0,12.85,0.84,0.04,12.85
2017-03-19 10:00:00,0.0,0.0,0.0,12.68,0.86,0.19,12.68
2017-03-19 11:00:00,0.0,0.0,0.0,12.58,0.84,0.28,12.58
2017-03-19 12:00:00,0.0,0.0,0.0,12.52,0.85,0.16,12.52
2017-03-19 13:00:00,0.0,0.0,0.0,12.57,0.86,0.04,12.57
2017-03-19 14:00:00,0.0,0.0,0.0,12.8,0.86,0.0,12.8
2017-03-19 15:00:00,0.0,0.0,0.0,12.99,0.85,0.0,12.99
2017-03-19 16:00:00,0.0,0.0,0.0,13.22,0.87,0.07,13.22
2017-03-19 17:00:00,0.0,0.0,0.0,14.43,0.84,0.07,14.43
2017-03-19 18:00:00,0.0,0.0,0.0,15.22,0.8,0.15,15.22
2017-03-19 19:00:00,0.0,0.0,0.0,15.86,0.78,0.07,15.86
2017-03-19 20:00:00,0.0,0.0,0.0,17.44,0.68,0.0,17.44
2017-03-19 21:00:00,0.0,0.0,0.0,17.43,0.63,0.0,17.43
2017-03-19 22:00:00,0.0,0.0,0.0,17.38,0.63,0.0,17.38
2017-03-19 23:00:00,0.0,0.0,0.0,16.94,0.72,0.0,16.94
2017-03-20 00:00:00,0.0,0.0,0.0,16.41,0.71,0.24,16.41
2017-03-20 01:00:00,0.0,0.0,0.0,15.71,0.75,0.0,15.71
2017-03-20 02:00:00,0.0,0.0,0.0,15.14,0.77,0.0,15.14
2017-03-20 03:00:00,0.0,0.0,0.0,14.49,0.8,0.0,14.49
2017-03-20 04:00:00,0.0,0.0,0.0,13.97,0.84,0.04,13.97
2017-03-20 05:00:00,0.0,0.0,0.0,13.99,0.78,0.04,13.99
2017-03-20 06:00:00,0.0,0.0,0.0,13.65,0.8,0.05,13.65
2017-03-20 07:00:00,0.0,0.0,0.0,13.23,0.83,0.16,13.23
2017-03-20 08:00:00,0.0,0.0,0.0,13.28,0.8,0.14,13.28
2017-03-20 09:00:00,0.0,0.0,0.0,13.0,0.81,0.16,13.0
2017-03-20 10:00:00,0.0,0.0,0.0,13.01,0.81,0.07,13.01
2017-03-20 11:00:00,0.0,0.0,0.0,13.06,0.75,0.07,13.06
2017-03-20 12:00:00,0.0,0.0,0.0,13.04,0.7,0.07,13.04
2017-03-20 13:00:00,0.0,0.0,0.0,13.54,0.7,0.26,13.54
2017-03-20 14:00:00,0.0,0.0,0.0,13.14,0.77,0.14,13.14
2017-03-20 15:00:00,0.0,0.0,0.0,13.91,0.72,0.0,13.91
2017-03-20 16:00:00,0.0,0.0,0.0,14.46,0.68,0.0,14.46
2017-03-20 17:00:00,0.0,0.0,0.0,14.89,0.67,0.0,14.89
2017-03-20 18:00:00,0.0,0.0,0.0,15.51,0.64,0.48,15.51
2017-03-20 19:00:00,0.0,0.0,0.0,15.84,0.62,0.0,15.84
2017-03-20 20:00:00,0.0254,0.0,0.0,15.9,0.63,0.0,15.9
2017-03-20 21:00:00,0.0432,0.0,0.0,16.57,0.61,0.0,16.57
2017-03-20 22:00:00,0.0559,0.0,0.0,16.87,0.66,0.0,16.87
2017-03-20 23:00:00,0.3556,0.0,0.0,15.98,0.76,0.0,15.98
2017-03-21 00:00:00,0.1372,0.0,0.0,16.02,0.78,1.0,16.02
2017-03-21 01:00:00,0.1829,0.0,0.0,16.31,0.78,0.0,16.31
2017-03-21 02:00:00,0.0203,0.0,0.0,16.03,0.81,0.0,16.03
2017-03-21 03:00:00,0.2388,0.0,0.0,15.45,0.84,0.0,15.45
2017-03-21 04:00:00,0.8738,0.0,0.0,14.97,0.9,0.0,14.97
2017-03-21 05:00:00,1.6739,0.0,0.0,14.79,0.89,0.0,14.79
2017-03-21 06:00:00,1.4249,0.0,0.0,14.61,0.91,1.0,14.61
2017-03-21 07:00:00,0.8458,0.0,0.0,14.49,0.91,0.0,14.49
2017-03-21 08:00:00,0.4775,0.0,0.0,14.47,0.92,0.0,14.47
2017-03-21 09:00:00,0.0381,0.0,0.0,14.97,0.88,0.0,14.97
2017-03-21 10:00:00,0.1727,0.0,0.0,15.08,0.9,0.0,15.08
2017-03-21 11:00:00,0.1041,0.0,0.0,15.21,0.9,0.0,15.21
2017-03-21 12:00:00,0.3175,0.0,0.0,15.22,0.86,1.0,15.22
2017-03-21 13:00:00,0.3454,0.0,0.0,15.16,0.88,0.0,15.16
2017-03-21 14:00:00,1.2319,0.0,0.0,15.27,0.88,0.0,15.27
2017-03-21 15:00:00,0.9525,0.0,0.0,14.85,0.92,0.0,14.85
2017-03-21 16:00:00,0.315,0.0,0.0,15.16,0.88,0.0,15.16
2017-03-21 17:00:00,0.061,0.0,0.0,15.24,0.86,0.0,15.24
2017-03-21 18:00:00,0.188,0.0,0.0,15.54,0.79,0.38,15.54
2017-03-21 19:00:00,0.0305,0.0,0.0,16.92,0.68,0.22,16.92
2017-03-21 20:00:00,0.0,0.0,0.0,17.54,0.62,0.22,17.54
2017-03-21 21:00:00,0.0,0.0,0.0,18.78,0.53,0.23,18.78
2017-03-21 22:00:00,0.0,0.0,0.0,18.71,0.53,0.22,18.71
2017-03-21 23:00:00,0.0,0.0,0.0,18.63,0.53,0.28,18.63
2017-03-22 00:00:00,0.0,0.0,0.0,17.87,0.55,0.29,17.87
2017-03-22 01:00:00,0.0,0.0,0.0,17.34,0.58,0.23,17.34
2017-03-22 02:00:00,0.0,0.0,0.0,16.47,0.63,0.23,16.47
2017-03-22 03:00:00,0.0,0.0,0.0,15.74,0.65,0.27,15.74
2017-03-22 04:00:00,0.0,0.0,0.0,15.24,0.71,0.31,15.24
2017-03-22 05:00:00,0.0,0.0,0.0,14.87,0.74,0.31,14.87
2017-03-22 06:00:00,0.0,0.0,0.0,14.62,0.78,0.44,14.62
2017-03-22 07:00:00,0.0533,0.0,0.0,14.18,0.82,0.0,14.18
2017-03-22 08:00:00,0.221,0.0,0.0,13.95,0.86,0.0,13.95
2017-03-22 09:00:00,2.5324,0.0,0.0,12.86,0.88,0.0,12.86
2017-03-22 10:00:00,3.7313,0.0,0.0,12.08,0.88,0.0,12.08
2017-03-22 11:00:00,1.0744,0.0,0.0,12.08,0.92,0.0,12.08
2017-03-22 12:00:00,0.5588,0.0,0.0,11.93,0.93,1.0,11.93
2017-03-22 13:00:00,0.8077,0.0,0.0,11.96,0.94,0.0,11.96
2017-03-22 14:00:00,0.9449,0.0,0.0,11.94,0.96,0.0,11.94
2017-03-22 15:00:00,0.602,0.0,0.0,12.13,0.93,0.31,12.13
2017-03-22 16:00:00,0.061,0.0,0.0,12.64,0.86,0.31,12.64
2017-03-22 17:00:00,0.0,0.0,0.0,13.31,0.77,0.31,13.31
2017-03-22 18:00:00,0.0,0.0,0.0,13.27,0.72,0.31,13.27
2017-03-22 19:00:00,0.0,0.0,0.0,14.2,0.65,0.31,14.2
2017-03-22 20:00:00,0.061,0.0,0.0,14.88,0.61,0.21,14.88
2017-03-22 21:00:00,0.0,0.0,0.0,15.27,0.56,0.27,15.27
2017-03-22 22:00:00,0.0,0.0,0.0,14.84,0.57,0.29,14.84
2017-03-22 23:00:00,0.0,0.0,0.0,14.44,0.55,0.29,14.44
2017-03-23 00:00:00,0.0,0.0,0.0,14.33,0.56,0.31,14.33
2017-03-23 01:00:00,0.0,0.0,0.0,13.24,0.6,0.3,13.24
2017-03-23 02:00:00,0.0,0.0,0.0,12.64,0.63,0.24,12.64
2017-03-23 03:00:00,0.0,0.0,0.0,11.99,0.69,0.26,11.99
2017-03-23 04:00:00,0.0,0.0,0.0,11.38,0.73,0.2,11.38
2017-03-23 05:00:00,0.0,0.0,0.0,11.23,0.73,0.21,11.23
2017-03-23 06:00:00,0.0,0.0,0.0,10.96,0.73,0.21,10.96
2017-03-23 07:00:00,0.0,0.0,0.0,11.17,0.73,0.12,11.17
2017-03-23 08:00:00,0.0,0.0,0.0,11.04,0.73,0.2,11.04
2017-03-23 09:00:00,0.0,0.0,0.0,10.55,0.77,0.07,10.55
2017-03-23 10:00:00,0.0,0.0,0.0,10.5,0.77,0.21,10.5
2017-03-23 11:00:00,0.0,0.0,0.0,10.51,0.78,0.28,10.51
2017-03-23 12:00:00,0.0,0.0,0.0,10.13,0.78,0.29,10.13
2017-03-23 13:00:00,0.0,0.0,0.0,9.86,0.79,0.12,8.93
2017-03-23 14:00:00,0.0,0.0,0.0,9.39,0.83,0.19,9.39
2017-03-23 15:00:00,0.0,0.0,0.0,9.93,0.8,0.26,9.93
2017-03-23 16:00:00,0.0,0.0,0.0,11.88,0.72,0.25,11.88
2017-03-23 17:00:00,0.0,0.0,0.0,12.49,0.67,0.31,12.49
2017-03-23 18:00:00,0.0,0.0,0.0,13.37,0.6,0.41,13.37
2017-03-23 19:00:00,0.0,0.0,0.0,13.96,0.59,0.31,13.96
2017-03-23 20:00:00,0.0,0.0,0.0,14.73,0.62,0.31,14.73
2017-03-23 21:00:00,0.0,0.0,0.0,15.21,0.58,0.24,15.21
2017-03-23 22:00:00,0.0,0.0,0.0,15.54,0.57,0.25,15.54
2017-03-23 23:00:00,0.0,0.0,0.0,15.8,0.57,0.24,15.8
2017-03-24 00:00:00,0.0,0.0,0.0,15.28,0.57,0.28,15.28
2017-03-24 01:00:00,0.0,0.0,0.0,14.01,0.57,0.21,14.01
2017-03-24 02:00:00,0.0,0.0,0.0,13.19,0.6,0.17,13.19
2017-03-24 03:00:00,0.0,0.0,0.0,12.7,0.65,0.31,12.7
2017-03-24 04:00:00,0.0,0.0,0.0,12.66,0.66,0.0,12.66
2017-03-24 05:00:00,0.0,0.0,0.0,12.36,0.66,0.23,12.36
2017-03-24 06:00:00,0.0,0.0,0.0,12.43,0.67,0.44,12.43
2017-03-24 07:00:00,0.0,0.0,0.0,12.36,0.66,0.0,12.36
2017-03-24 08:00:00,0.0,0.0,0.0,12.41,0.68,0.0,12.41
2017-03-24 09:00:00,0.0,0.0,0.0,12.41,0.7,0.0,12.41
2017-03-24 10:00:00,0.0,0.0,0.0,12.27,0.68,0.0,12.27
2017-03-24 11:00:00,0.0,0.0,0.0,12.41,0.7,0.0,12.41
2017-03-24 12:00:00,0.0762,0.0,0.0,12.18,0.71,1.0,12.18
2017-03-24 13:00:00,0.3404,0.0,0.0,11.72,0.75,0.0,11.72
2017-03-24 14:00:00,0.1168,0.0,0.0,12.17,0.71,0.0,12.17
2017-03-24 15:00:00,0.0381,0.0,0.0,12.48,0.7,0.0,12.48
2017-03-24 16:00:00,0.127,0.0,0.0,13.17,0.62,0.0,13.17
2017-03-24 17:00:00,0.7569,0.0,0.0,13.04,0.61,0.0,13.04
2017-03-24 18:00:00,0.4724,0.0,0.0,12.46,0.78,1.0,12.46
2017-03-24 19:00:00,0.9525,0.0,0.0,12.22,0.83,0.0,12.22
2017-03-24 20:00:00,0.9246,0.0,0.0,12.19,0.86,0.0,12.19
2017-03-24 21:00:00,0.5232,0.0,0.0,12.64,0.89,0.0,12.64
2017-03-24 22:00:00,0.4623,0.0,0.0,12.7,0.92,0.0,12.7
2017-03-24 23:00:00,0.221,0.0,0.0,13.24,0.91,0.0,13.24
2017-03-25 00:00:00,0.2515,0.0,0.0,13.18,0.94,1.0,13.18
2017-03-25 01:00:00,0.3505,0.0,0.0,13.08,0.95,0.0,13.08
2017-03-25 02:00:00,0.1473,0.0,0.0,13.03,0.94,0.0,13.03
2017-03-25 03:00:00,0.0,0.0,0.0,12.88,0.96,0.0,12.88
2017-03-25 04:00:00,0.0279,0.0,0.0,12.84,0.95,0.0,12.84
2017-03-25 05:00:00,0.0279,0.0,0.0,12.57,0.92,0.0,12.57
2017-03-25 06:00:00,0.0,0.0,0.0,12.39,0.94,0.75,12.39
2017-03-25 07:00:00,0.0,0.0,0.0,12.45,0.93,0.0,12.45
2017-03-25 08:00:00,0.0254,0.0,0.0,12.18,0.93,0.31,12.18
2017-03-25 09:00:00,0.0,0.0,0.0,11.56,0.95,0.31,11.56
2017-03-25 10:00:00,0.0,0.0,0.0,12.04,0.95,0.0,12.04
2017-03-25 11:00:00,0.0,0.0,0.0,12.03,0.91,0.0,12.03
2017-03-25 12:00:00,0.2235,0.0,0.0,12.11,0.89,1.0,12.11
2017-03-25 13:00:00,0.1676,0.0,0.0,11.94,0.88,0.0,11.94
2017-03-25 14:00:00,0.0,0.0,0.0,11.76,0.71,0.21,11.76
2017-03-25 15:00:00,0.0,0.0,0.0,11.74,0.71,0.3,11.74
2017-03-25 16:00:00,0.0,0.0,0.0,12.96,0.63,0.29,12.96
2017-03-25 17:00:00,0.0,0.0,0.0,13.47,0.61,0.24,13.47
2017-03-25 18:00:00,0.0,0.0,0.0,13.98,0.74,0.21,13.98
2017-03-25 19:00:00,0.0,0.0,0.0,15.02,0.55,0.24,15.02
2017-03-25 20:00:00,0.0,0.0,0.0,16.06,0.49,0.26,16.06
2017-03-25 21:00:00,0.0,0.0,0.0,16.63,0.49,0.26,16.63
2017-03-25 22:00:00,0.0,0.0,0.0,16.72,0.48,0.31,16.72
2017-03-25 23:00:00,0.0,0.0,0.0,16.82,0.48,0.24,16.82
2017-03-26 00:00:00,0.0,0.0,0.0,16.73,0.58,0.25,16.73
2017-03-26 01:00:00,0.0,0.0,0.0,15.73,0.63,0.25,15.73
2017-03-26 02:00:00,0.0,0.0,0.0,14.19,0.66,0.25,14.19
2017-03-26 03:00:00,0.0,0.0,0.0,13.21,0.69,0.25,13.21
2017-03-26 04:00:00,0.0,0.0,0.0,12.46,0.74,0.19,12.46
2017-03-26 05:00:00,0.0,0.0,0.0,12.09,0.78,0.1,12.09
2017-03-26 06:00:00,0.0,0.0,0.0,11.9,0.78,0.13,11.9
2017-03-26 07:00:00,0.0,0.0,0.0,11.48,0.79,0.13,11.48
2017-03-26 08:00:00,0.0,0.0,0.0,11.18,0.8,0.09,11.18
2017-03-26 09:00:00,0.0,0.0,0.0,10.68,0.81,0.04,10.68
2017-03-26 10:00:00,0.0,0.0,0.0,10.58,0.82,0.07,10.58
2017-03-26 11:00:00,0.0,0.0,0.0,10.64,0.82,0.04,10.64
2017-03-26 12:00:00,0.0,0.0,0.0,10.69,0.83,1.0,10.69
2017-03-26 13:00:00,0.0,0.0,0.0,11.07,0.8,0.0,11.07
2017-03-26 14:00:00,0.0,0.0,0.0,10.94,0.81,0.0,10.94
2017-03-26 15:00:00,0.0,0.0,0.0,11.16,0.84,0.16,11.16
2017-03-26 16:00:00,0.0,0.0,0.0,12.25,0.77,0.0,12.25
2017-03-26 17:00:00,0.0,0.0,0.0,12.78,0.75,0.16,12.78
2017-03-26 18:00:00,0.0,0.0,0.0,13.67,0.7,0.55,13.67
2017-03-26 19:00:00,0.0,0.0,0.0,14.93,0.61,0.0,14.93
2017-03-26 20:00:00,0.0,0.0,0.0,15.63,0.58,0.0,15.63
2017-03-26 21:00:00,0.0,0.0,0.0,16.32,0.53,0.0,16.32
2017-03-26 22:00:00,0.0,0.0,0.0,16.94,0.54,0.0,16.94
2017-03-26 23:00:00,0.0,0.0,0.0,17.13,0.56,0.0,17.13
2017-03-27 00:00:00,0.0,0.0,0.0,16.86,0.6,0.75,16.86
2017-03-27 01:00:00,0.0203,0.0,0.0,16.07,0.63,0.0,16.07
2017-03-27 02:00:00,0.0203,0.0,0.0,14.92,0.75,0.0,14.92
2017-03-27 03:00:00,0.0356,0.0,0.0,14.26,0.79,0.0,14.26
2017-03-27 04:00:00,0.193,0.0,0.0,13.89,0.82,0.0,13.89
2017-03-27 05:00:00,0.2032,0.0,0.0,13.14,0.84,0.0,13.14
2017-03-27 06:00:00,0.1676,0.0,0.0,13.06,0.84,0.58,13.06
2017-03-27 07:00:00,0.0,0.0,0.0,12.69,0.8,0.18,12.69
2017-03-27 08:00:00,0.0,0.0,0.0,12.32,0.81,0.31,12.32
2017-03-27 09:00:00,0.0,0.0,0.0,12.05,0.82,0.08,12.05
2017-03-27 10:00:00,0.0,0.0,0.0,11.55,0.81,0.21,11.55
2017-03-27 11:00:00,0.0,0.0,0.0,11.09,0.83,0.06,11.09
2017-03-27 12:00:00,0.0,0.0,0.0,11.29,0.81,0.23,11.29
2017-03-27 13:00:00,0.0,0.0,0.0,11.21,0.8,0.16,11.21
2017-03-27 14:00:00,0.0,0.0,0.0,10.52,0.86,0.29,10.52
2017-03-27 15:00:00,0.0,0.0,0.0,10.91,0.85,0.25,10.91
2017-03-27 16:00:00,0.0,0.0,0.0,12.53,0.74,0.25,12.53
2017-03-27 17:00:00,0.0,0.0,0.0,13.59,0.65,0.23,13.59
2017-03-27 18:00:00,0.0,0.0,0.0,14.98,0.57,0.25,14.98
2017-03-27 19:00:00,0.0,0.0,0.0,15.29,0.56,0.25,15.29
2017-03-27 20:00:00,0.0,0.0,0.0,16.04,0.55,0.24,16.04
2017-03-27 21:00:00,0.0,0.0,0.0,16.38,0.53,0.3,16.38
2017-03-27 22:00:00,0.0,0.0,0.0,16.4,0.55,0.25,16.4
2017-03-27 23:00:00,0.0,0.0,0.0,16.4,0.54,0.24,16.4
2017-03-28 00:00:00,0.0,0.0,0.0,16.11,0.55,0.26,16.11
2017-03-28 01:00:00,0.0,0.0,0.0,15.43,0.58,0.25,15.43
2017-03-28 02:00:00,0.0,0.0,0.0,14.32,0.62,0.22,14.32
2017-03-28 03:00:00,0.0,0.0,0.0,13.07,0.69,0.12,13.07
2017-03-28 04:00:00,0.0,0.0,0.0,12.71,0.7,0.05,12.71
2017-03-28 05:00:00,0.0,0.0,0.0,12.28,0.72,0.02,12.28
2017-03-28 06:00:00,0.0,0.0,0.0,12.19,0.72,0.0,12.19
2017-03-28 07:00:00,0.0,0.0,0.0,12.17,0.72,0.03,12.17
2017-03-28 08:00:00,0.0,0.0,0.0,11.72,0.75,0.03,11.72
2017-03-28 09:00:00,0.0,0.0,0.0,11.07,0.77,0.06,11.07
2017-03-28 10:00:00,0.0,0.0,0.0,10.09,0.82,0.06,10.09
2017-03-28 11:00:00,0.0,0.0,0.0,9.82,0.82,0.06,9.82
2017-03-28 12:00:00,0.0,0.0,0.0,9.54,0.84,0.06,9.54
2017-03-28 13:00:00,0.0,0.0,0.0,9.71,0.83,0.06,9.27
2017-03-28 14:00:00,0.0,0.0,0.0,9.22,0.87,0.2,8.46
2017-03-28 15:00:00,0.0,0.0,0.0,10.62,0.8,0.23,10.62
2017-03-28 16:00:00,0.0,0.0,0.0,12.78,0.72,0.23,12.78
2017-03-28 17:00:00,0.0,0.0,0.0,13.86,0.69,0.23,13.86
2017-03-28 18:00:00,0.0,0.0,0.0,15.67,0.61,0.22,15.67
2017-03-28 19:00:00,0.0,0.0,0.0,17.52,0.54,0.22,17.52
2017-03-28 20:00:00,0.0,0.0,0.0,19.21,0.47,0.06,19.21
2017-03-28 21:00:00,0.0,0.0,0.0,20.12,0.42,0.06,20.12
2017-03-28 22:00:00,0.0,0.0,0.0,20.68,0.4,0.07,20.68
2017-03-28 23:00:00,0.0,0.0,0.0,21.12,0.42,0.06,21.12
2017-03-29 00:00:00,0.0,0.0,0.0,20.68,0.45,0.1,20.68
2017-03-29 01:00:00,0.0,0.0,0.0,19.9,0.47,0.1,19.9
2017-03-29 02:00:00,0.0,0.0,0.0,18.22,0.51,0.1,18.22
2017-03-29 03:00:00,0.0,0.0,0.0,16.61,0.54,0.22,16.61
2017-03-29 04:00:00,0.0,0.0,0.0,15.42,0.61,0.18,15.42
2017-03-29 05:00:00,0.0,0.0,0.0,15.37,0.63,0.06,15.37
2017-03-29 06:00:00,0.0,0.0,0.0,14.7,0.66,0.1,14.7
2017-03-29 07:00:00,0.0,0.0,0.0,13.94,0.69,0.03,13.94
2017-03-29 08:00:00,0.0,0.0,0.0,13.39,0.74,0.03,13.39
2017-03-29 09:00:00,0.0,0.0,0.0,12.93,0.75,0.0,12.93
2017-03-29 10:00:00,0.0,0.0,0.0,12.45,0.76,0.06,12.45
2017-03-29 11:00:00,0.0,0.0,0.0,12.13,0.76,0.03,12.13
2017-03-29 12:00:00,0.0,0.0,0.0,11.44,0.8,0.03,11.44
2017-03-29 13:00:00,0.0,0.0,0.0,11.24,0.82,0.03,11.24
2017-03-29 14:00:00,0.0,0.0,0.0,10.74,0.82,0.18,10.74
2017-03-29 15:00:00,0.0,0.0,0.0,12.01,0.8,0.22,12.01
2017-03-29 16:00:00,0.0,0.0,0.0,14.31,0.72,0.17,14.31
2017-03-29 17:00:00,0.0,0.0,0.0,15.71,0.7,0.1,15.71
2017-03-29 18:00:00,0.0,0.0,0.0,17.18,0.63,0.1,17.18
2017-03-29 19:00:00,0.0,0.0,0.0,18.23,0.59,0.11,18.23
2017-03-29 20:00:00,0.0,0.0,0.0,18.77,0.59,0.09,18.77
2017-03-29 21:00:00,0.0,0.0,0.0,19.62,0.55,0.05,19.62
2017-03-29 22:00:00,0.0,0.0,0.0,19.89,0.53,0.04,19.89
2017-03-29 23:00:00,0.0,0.0,0.0,19.99,0.53,0.21,19.99
